post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,attribute:Category,attribute_data:Category,attribute:Color,attribute_data:Color,attribute:Hand,attribute_data:Hand,"attribute:Hub Color","attribute_data:Hub Color","attribute:Insert Width","attribute_data:Insert Width",attribute:Length,attribute_data:Length,attribute:Model,attribute_data:Model,"attribute:Product Width","attribute_data:Product Width","attribute:Product width","attribute_data:Product width",attribute:Seal,attribute_data:Seal,"attribute:Select Hand","attribute_data:Select Hand",attribute:Side,attribute_data:Side,attribute:Size,attribute_data:Size,"attribute:Spoke Color","attribute_data:Spoke Color","attribute:Spoke Size","attribute_data:Spoke Size","attribute:Spokes Color","attribute_data:Spokes Color",attribute:Stages,attribute_data:Stages,attribute:Type,attribute_data:Type,attribute:Usage,attribute_data:Usage,"attribute:Wheel Size","attribute_data:Wheel Size",attribute:Width,attribute_data:Width,attribute:bearing-spacer,attribute_data:bearing-spacer,attribute:color,attribute_data:color,attribute:lenght,attribute_data:lenght,attribute:length,attribute_data:length,attribute:pa_clabel-type,attribute_data:pa_clabel-type,attribute:pa_color,attribute_data:pa_color,attribute:pa_product-type,attribute_data:pa_product-type,attribute:pa_product-width,attribute_data:pa_product-width,attribute:pa_spokes-color,attribute_data:pa_spokes-color,attribute:pa_spokes-color-1,attribute_data:pa_spokes-color-1,attribute:pa_wheel-size,attribute_data:pa_wheel-size,attribute:pa_width,attribute_data:pa_width,attribute:side,attribute_data:side,attribute:size,attribute_data:size,attribute:spokes-color,attribute_data:spokes-color,attribute:thickness,attribute_data:thickness,attribute:type,attribute_data:type,attribute:wheel-size,attribute_data:wheel-size,attribute:width,attribute_data:width
"24x1 Sentinal Polyurethane Solid Tire (25-540) P-154",24x1-sentinal-polyurethane-solid-tire-25-540-p-154,,245852,,,publish,,0,"2024-04-08 15:37:53",1,closed,2TY810,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/2TY810.png ! alt :  ! title : 2TY810 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/24x1-sentinal-polyurethane-solid-tire-25-540-p-154/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K402 Street 24x1.375 (32-540)",k402-street-24x1-375-32-540,,245853,,,publish,,0,"2024-04-08 15:41:30",1,closed,K25246940214,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K402.jpg ! alt :  ! title : K402 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k402-street-24x1-375-32-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K197 EuroTrek 24x1.375 (37-540)",k197-eurotrek-24x1-375-37-540,,245854,,,publish,,0,"2024-04-08 15:41:30",1,closed,K25240219756,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K197_Grey.jpg ! alt :  ! title : K197_Grey ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k197-eurotrek-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K192 Kourier 24x1.375 (37-540)",k192-kourier-24x1-375-37-540,,245855,,,publish,,0,"2024-04-08 15:41:30",1,closed,K25242019211,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K192_Grey.jpg ! alt :  ! title : K192_Grey ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k192-kourier-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K103 Street 24x1.375 (37-540)",k103-street-24x1-375-37-540,,245856,,,publish,,0,"2024-04-08 15:41:31",1,closed,K2524210300,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K103_Street.jpg ! alt :  ! title : K103_Street ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k103-street-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K143 Street 24x1.375 (37-540)",k143-street-24x1-375-37-540,,245857,,,publish,,0,"2024-04-08 15:41:31",1,closed,K25242014317,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K143.jpg ! alt :  ! title : K143 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k143-street-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1010 Nevegal 24x2.10 (54-540) - Black",k1010-nevegal-24x2-10-54-540-black,,245858,,,publish,,0,"2024-04-08 15:41:31",1,closed,K212188,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/K1010.png ! alt :  ! title : K1010.png ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1010-nevegal-24x2-10-54-540-black/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1836 Sentinel 24x1.0 (25-540)",c1836-sentinel-24x1-0-25-540,,245859,,,publish,,0,"2024-04-08 15:41:31",1,closed,2TY045,,,no,no,,60.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/sentinel.jpg ! alt :  ! title : sentinel ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1836-sentinel-24x1-0-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1195 Passage 24x1.0 (25-540)",c1195-passage-24x1-0-25-540,,245860,,,publish,,0,"2024-04-08 15:41:31",1,closed,2TY110,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/passage.jpg ! alt :  ! title : passage ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1195-passage-24x1-0-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1157 Cross Court 24x1.0 (25-540)",c1157-cross-court-24x1-0-25-540,,245861,,,publish,,0,"2024-04-08 15:41:32",1,closed,2TY120,,,no,no,,66.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/C1157-side.jpg ! alt :  ! title : C1157-side ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1157-cross-court-24x1-0-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C763 24x1.375 (37-540)",c763-24x1-375-37-540,,245862,,,publish,,0,"2024-04-08 15:41:32",1,closed,2TY035,,,no,no,,55.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/C763-side9.jpg ! alt :  ! title : C763-side9 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c763-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C63 Orion 24x1.375 (37-540)",c63-orion-24x1-375-37-540,,245863,,,publish,,0,"2024-04-08 15:41:32",1,closed,2TY042,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/c63.jpg ! alt :  ! title : c63 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c63-orion-24x1-375-37-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WS3 Tufo 24 (25-540)",ws3-tufo-24-25-540,,245864,,,publish,,0,"2024-04-08 15:41:32",1,closed,2TY650,,,no,no,,125.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/WS-3.jpg ! alt :  ! title : WS-3 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/ws3-tufo-24-25-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS462A Schwalbe One 24x1 (23-540)",hs462a-schwalbe-one-24x1-23-540,,245865,,,publish,,0,"2024-04-08 15:41:32",1,closed,SNA11600870,,,no,no,,99.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS462.jpg ! alt :  ! title : HS462 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs462a-schwalbe-one-24x1-23-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aeroflex 24x1.375 (540)",aeroflex-24x1-375-540,,245866,,,publish,,0,"2024-04-08 15:41:32",1,closed,2TY0089AAA,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/aeroflex.jpg ! alt :  ! title : aeroflex ! desc :  ! caption : ",,https://49b.pfcd.ca/product/aeroflex-24x1-375-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1079p Street - Grey 24x1 3/8 (35-540)",k1079p-street-grey-24x1-3-8-35-540,,245867,,,publish,,0,"2024-04-08 15:41:32",1,closed,K212505,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k212505.png ! alt :  ! title : k212505 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1079p-street-grey-24x1-3-8-35-540/,0,,,,,,,,,,,,simple,,"Tires > 24'' (540)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS462A Schwalbe One 25x1 (23-559)",hs462a-schwalbe-one-25x1-23-559,,245895,,,publish,,0,"2024-04-08 16:44:30",1,closed,SNA11600871,,,no,no,,99.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS462.jpg ! alt :  ! title : HS462 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs462a-schwalbe-one-25x1-23-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K103 Street 22x1.375 (37-490)",k103-street-22x1-375-37-490,,245900,,,publish,,0,"2024-04-08 16:59:04",1,closed,K2590064,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K103_Street.jpg ! alt :  ! title : K103_Street ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k103-street-22x1-375-37-490/,0,,,,,,,,,,,,simple,,"Tires > 22'' (490)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"k358 Turf - Black 13x500-6",k358-turf-black-13x500-6,,245901,,,publish,,0,"2024-04-09 04:19:49",1,closed,K103580654A1,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K358_Edited.png ! alt :  ! title : K358_Edited ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k358-turf-black-13x500-6/,0,,,,,,,,,,,,simple,,"Tires > 13x500-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K500 Turf 4 PI TL - Black Marking 13x500-6",k500-turf-4-pi-tl-black-marking-13x500-6,,245902,,,publish,,0,"2024-04-09 04:19:50",1,closed,K105000654B1,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k500.jpg ! alt :  ! title : k500 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k500-turf-4-pi-tl-black-marking-13x500-6/,0,,,,,,,,,,,,simple,,"Tires > 13x500-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"k358 Turf Foam Filled - Black 13x500-6",k358-turf-foam-filled-black-13x500-6,,245903,,,publish,,0,"2024-04-09 04:19:50",1,closed,KFB13506,,,no,no,,103.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K358_Edited.png ! alt :  ! title : K358_Edited ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k358-turf-foam-filled-black-13x500-6/,0,,,,,,,,,,,,simple,,"Tires > 13x500-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K372X Turf - Black Non Marking (300-8)14x3",k372x-turf-black-non-marking-300-814x3,,245909,,,publish,,0,"2024-04-09 04:31:17",1,closed,K253720804B0Bk,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/K372_B.jpg ! alt :  ! title : K372_Edited.png ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k372x-turf-black-non-marking-300-814x3/,0,,,,,,,,,,,,simple,,"Tires > 14x3 (300-8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K372 Turf Foam Filled (300-8)14x3",k372-turf-foam-filled-300-814x3,,245910,,,publish,,0,"2024-04-09 04:31:18",1,closed,KTT30080,,,no,no,,97.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/K372_B.jpg ! alt :  ! title : K372_Edited.png ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k372-turf-foam-filled-300-814x3/,1,,,,,,,,,,,,simple,,"Tires > 14x3 (300-8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS430 Big Apple 16x2.0 (50-305)",hs430-big-apple-16x2-0-50-305,,245911,,,publish,,0,"2024-04-09 04:34:52",1,closed,SNA11100683,,,no,no,,42.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS430_BigApple.jpg ! alt :  ! title : HS430_BigApple ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs430-big-apple-16x2-0-50-305/,0,,,,,,,,,,,,simple,,"Tires > 16'' (305)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS407 Black Jack 16x1.90 (47-305)",hs407-black-jack-16x1-90-47-305,,245912,,,publish,,0,"2024-04-09 04:34:52",1,closed,SNA11100065.01,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS407_BlackJack.jpg ! alt :  ! title : HS407_BlackJack ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs407-black-jack-16x1-90-47-305/,0,,,,,,,,,,,,simple,,"Tires > 16'' (305)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS429 Marathon Racer 16x1.50 (40-305)",hs429-marathon-racer-16x1-50-40-305,,245913,,,publish,,0,"2024-04-09 04:34:52",1,closed,SNA11100296,,,no,no,,45.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS429_MarathonRacer.jpg ! alt :  ! title : HS429_MarathonRacer ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs429-marathon-racer-16x1-50-40-305/,0,,,,,,,,,,,,simple,,"Tires > 16'' (305)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K50 Knobby - Black 16x2.125(57-305)",k50-knobby-black-16x2-12557-305,,245914,,,publish,,0,"2024-04-09 04:34:52",1,closed,K01165505001,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K50_gy.jpg ! alt :  ! title : K50_gy ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k50-knobby-black-16x2-12557-305/,0,,,,,,,,,,,,simple,,"Tires > 16'' (305)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K123 Street 18x1.75 (47-355)",k123-street-18x1-75-47-355,,245916,,,publish,,0,"2024-04-09 04:41:17",1,closed,K25184512314,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k1236.jpg ! alt :  ! title : k1236 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k123-street-18x1-75-47-355/,0,,,,,,,,,,,,simple,,"Tires > 18'' (355)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K103 Street - Grey 18x1 3/8 (37-400)",k103-street-grey-18x1-3-8-37-400,,245918,,,publish,,0,"2024-04-09 04:44:06",1,closed,K25182010314,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K103_Street_200x200.jpg ! alt :  ! title : K103_Street_200x200 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k103-street-grey-18x1-3-8-37-400/,0,,,,,,,,,,,,simple,,"Tires > 18'' (400)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marathon Winter Plus, HS396 Reflex 20x2.15 (55-406)",marathon-winter-plus-hs396-reflex-20x2-15-55-406,,245919,,,publish,,0,"2024-04-09 04:44:06",1,closed,SNA11159003,,,no,no,,102.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11100599.01_200x200.png ! alt :  ! title : SNA11100599.01_200x200 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/marathon-winter-plus-hs396-reflex-20x2-15-55-406/,0,,,,,,,,,,,,simple,,"Tires > 18'' (400)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K42 Knobby 20x2.125 (57-406)",k42-knobby-20x2-125-57-406,,245922,,,publish,,0,"2024-04-09 04:57:15",1,closed,K25205504217,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k42.jpg ! alt :  ! title : k42 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k42-knobby-20x2-125-57-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"k193 Kwest - Black 20x1.25 (32-406)",k193-kwest-black-20x1-25-32-406,,245923,,,publish,,0,"2024-04-09 04:57:15",1,closed,K212167,,,no,no,,29.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K193_Black.jpg ! alt :  ! title : K193_Black ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k193-kwest-black-20x1-25-32-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1046 Karrumba 20x1.95 (50-406)",k1046-karrumba-20x1-95-50-406,,245924,,,publish,,0,"2024-04-09 04:57:15",1,closed,K212070,,,no,no,,22.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1046_Karumba.jpg ! alt :  ! title : K1046_Karumba ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1046-karrumba-20x1-95-50-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS399 Durano 20x1.10 (28-406)",hs399-durano-20x1-10-28-406,,245925,,,publish,,0,"2024-04-09 04:57:15",1,closed,SNA11100113,,,no,no,,55.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS399_Durano.jpg ! alt :  ! title : HS399_Durano ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs399-durano-20x1-10-28-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS331 Jumpin Jack 20x2.10 (54-406)",hs331-jumpin-jack-20x2-10-54-406,,245926,,,publish,,0,"2024-04-09 04:57:15",1,closed,SNA11100134.02,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS331_JumpinJack.jpg ! alt :  ! title : HS331_JumpinJack ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs331-jumpin-jack-20x2-10-54-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1157 V-Monster 20x2.10 (52-406)",c1157-v-monster-20x2-10-52-406,,245927,,,publish,,0,"2024-04-09 04:57:16",1,closed,2TY012,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/2TY012.jpg ! alt :  ! title : 2TY012 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1157-v-monster-20x2-10-52-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS440 Marathon Plus Reflex 20x1.75 (47-406)",hs440-marathon-plus-reflex-20x1-75-47-406,,245928,,,publish,,0,"2024-04-09 04:57:16",1,closed,SNA11100758,,,no,no,,75.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS440.jpg ! alt :  ! title : HS440 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs440-marathon-plus-reflex-20x1-75-47-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
